ALBACETE	VILLAMALEA	VILLAMALEA	2270	CARRETERA_CM-3201_KM._22.70	D	-1592778	39366861	1215		1255	1315		1139	1219	0.79	REPSOL
ALBACETE	VILLAPALACIOS	VILLAPALACIOS	2350	CR_N-322._258.8	D	-2626222	38581722	1209					1099	1159	729	REPSOL
ALBACETE	VILLARROBLEDO	VILLARROBLEDO	2600	AVENIDA_REYES_CATOLICOS._133	D	-2591722	39277056	1199			1341		1099	1189		BP_VILLARROBLEDO
ALBACETE	VILLARROBLEDO	VILLARROBLEDO	2600	CARRETERA_DE_LAS_MESAS_KM._005	N	-2617083	3927225	1189			1319		1085	1177	689	ESTACIÓN_DE_SERVICIO_LOS_VIÑEDOS
ALBACETE	VILLARROBLEDO	VILLARROBLEDO	2600	AVENIDA_REYES_CATÓLICOS_(APARCAMIENTO_DEL_CARREFOUR)._S/N	N	-2579639	39285722	1169			1299		1059	1089		CARREFOUR
ALBACETE	VILLARROBLEDO	VILLARROBLEDO	2600	AVENIDA_REYES_CATÓLICOS._108	N	-2594111	39272056	1159					1049	1089		GALP
ALBACETE	VILLARROBLEDO	VILLARROBLEDO	2600	CALLE_GENERAL_MARTI._2	D	-2596944	39266417	1057					947			PLENOIL
ALBACETE	VILLARROBLEDO	VILLARROBLEDO	2600	CARRETERA_NACIONAL_310_KM._137.7	I	-2567139	39293722	1189			1289		1099	1149		REPSOL
ALBACETE	VILLARROBLEDO	VILLARROBLEDO	2600	CARRETERA_OSSA_DE_MONTIEL_KM._21	I	-2613778	39257528	1179			1279		1089	1139	828	REPSOL
ALBACETE	VILLARROBLEDO	VILLARROBLEDO	2600	AVENIDA_REYES_CATOLICOS._26	D	-2599417	39261472	1184					1105	1165		CEPSA
ALBACETE	VILLARROBLEDO	VILLARROBLEDO	2600	AUTOVIA_A-43_KM._390	I	-2708528	39205194	1194			1319		1115	1175		CEPSA
ALBACETE	VILLARROBLEDO	VILLARROBLEDO	2600	CARRETERA_N-310_KM._120.5	D	-2713722	39198	1194			1319		1115	1175	859	CEPSA
ALBACETE	VILLARROBLEDO	VILLARROBLEDO	2600	AUTOVIA_A-43_KM._129	D	-2586778	39258778	1184			1309		1099	1159		REPSOL
ALBACETE	VILLARROBLEDO	VILLARROBLEDO	2600	CALLE_DOS_DE_MAYO._167	I	-2602028	39278222	1169		1199			1079	1169	759	REPSOL
ALBACETE	VILLARROBLEDO	VILLARROBLEDO	2600	AVENIDA_REYES_CATOLICOS._S/N	N	-2590028	39276944	1169			1319		1069	1159		AVIA
ALBACETE	YESTE	YESTE	2480	CARRETERA_DE_HELLIN_KM._42	I	-2314667	38368667	1194					1115	1175		CEPSA
ALBACETE	YESTE	YESTE	2480	CARRETERA_CM_3206_KM._27.4	I	-230225	38368278								765	REPSOL
ALICANTE	AGOST	AGOST	3698	AUTOPISTA_AP_7_KM._696	D	-599972	38406528	1279			1414		1139	1209		GALP
ALICANTE	AGOST	AGOST	3698	AUTOPISTA_AP_7_KM._696	I	-599444	38408861	1279			1414		1139	1209		GALP
ALICANTE	AGOST	AGOST	3698	CARRETERA_SAN_VICENTE_-_AGOST_KM._11	I	-63725	38434417	1259					1085	1165	818	PETRONOR
ALICANTE	AGOST	AGOST	3698	CARRETERA_AGOST-NOVELDA_KM_2_KM._2	I	-66225	38429417	1219			1349		1119	1179	773	VALCARCE
ALICANTE	ALBATERA	ALBATERA	3340	CARRETERA_N-340_KM._702.1	D	-848833	38199389	1199					1069	1139		FTH
